url_length,num_dots,num_hyphens,num_underscores,num_slashes,num_special_chars,digit_ratio,letter_ratio,has_port,url_entropy,domain_length,num_subdomains,has_ip_address,has_at_symbol,has_double_slash_redirect,tld_suspicious,has_hyphen_in_domain,subdomain_depth,path_length,num_query_params,has_fragment,path_depth,has_hex_encoding,num_digits_in_path,path_entropy,has_phishing_keywords,has_brand_keywords,has_https,has_login_words,suspicious_tld,brand_in_domain,is_official_domain,is_brand_impersonation,min_levenshtein_to_official,is_typosquatting,brand_mismatch_score,has_phishing_keywords_enhanced,combined_suspicious_score,is_bare_domain,label
84,2,0,1,6,0,0.03571428571428571,0.8452380952380952,0,5.197,15,1,0,0,0,0,0,1,61,0,0,4,0,3,5.0616,0,1,1,0,0,1,0,1,0,0,1,1,5,0,1
27,1,1,0,2,0,0.0,0.8148148148148148,0,4.1623,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,12,0,0,0,0,1,0
26,2,0,0,2,0,0.0,0.8076923076923077,0,3.7962,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
57,3,0,1,4,0,0.0,0.8421052631578947,0,4.2358,27,1,0,0,0,0,0,1,22,0,0,2,0,0,3.5383,0,0,1,0,0,0,0,0,14,0,0,0,0,0,1
62,2,2,0,5,0,0.22580645161290322,0.6129032258064516,0,4.6558,43,1,0,0,0,0,1,1,11,0,0,3,0,0,3.0272,0,0,1,0,0,0,0,0,23,0,0,0,0,0,1
24,1,1,0,2,0,0.0,0.7916666666666666,0,3.7721,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,11,0,0,0,0,1,0
24,1,0,0,2,0,0.0,0.8333333333333334,0,4.0016,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,9,0,0,0,0,1,0
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.6169,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
21,1,1,0,3,0,0.0,0.7142857142857143,0,3.9395,6,0,0,0,0,0,1,0,7,0,0,1,0,0,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27,1,1,0,3,0,0.0,0.7777777777777778,0,3.9582,18,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,1
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.8269,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
50,2,1,0,3,0,0.0,0.86,0,4.0864,26,1,0,0,0,0,0,1,16,0,0,1,0,0,3.125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.4058,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
14,1,0,0,2,0,0.0,0.7142857142857143,0,3.3249,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
67,2,5,0,2,0,0.0,0.8507462686567164,0,4.3419,59,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,42,0,0,0,0,1,1
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.4548,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
36,1,2,0,3,0,0.0,0.8055555555555556,0,4.0787,27,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,1
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.6901,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
27,1,0,0,2,0,0.0,0.8518518518518519,0,3.736,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,0
52,2,2,0,3,0,0.0,0.8461538461538461,0,4.5894,21,1,0,0,0,0,1,1,23,0,0,1,0,0,4.0018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32,2,0,0,3,0,0.28125,0.53125,0,4.3278,23,1,0,0,0,0,0,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1
25,1,0,0,2,0,0.0,0.84,0,3.4635,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,11,0,0,0,0,1,0
15,1,0,0,2,0,0.0,0.7333333333333333,0,3.6402,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
14,1,0,0,2,0,0.14285714285714285,0.5714285714285714,0,3.5216,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
37,2,0,0,3,0,0.0,0.8378378378378378,0,4.2293,28,1,0,0,0,0,0,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,1
18,1,0,0,2,0,0.0,0.7777777777777778,0,3.9477,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
18,1,0,0,2,0,0.0,0.7777777777777778,0,3.5724,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
22,1,0,0,2,0,0.0,0.8181818181818182,0,4.0049,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,9,0,0,0,0,1,0
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.5369,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
43,3,0,0,4,0,0.0,0.813953488372093,0,4.2863,17,1,0,0,0,0,0,1,18,0,0,2,0,0,3.8366,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.4548,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0
23,1,0,0,2,0,0.0,0.8260869565217391,0,3.969,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
44,2,0,0,4,0,0.0,0.8409090909090909,0,3.9108,29,1,0,0,0,0,0,1,7,0,0,2,0,0,1.9502,0,0,1,0,0,0,0,0,7,0,0,0,0,0,1
27,1,0,0,2,0,0.0,0.8518518518518519,0,4.0784,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,12,0,0,0,0,1,0
18,1,0,0,2,0,0.0,0.7777777777777778,0,3.5033,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
15,1,0,0,2,0,0.0,0.7333333333333333,0,3.3232,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23,1,0,0,2,0,0.0,0.8260869565217391,0,3.5512,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
36,3,0,0,4,0,0.0,0.7777777777777778,0,4.0515,17,1,0,0,0,0,0,1,11,0,0,2,0,0,3.0958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
48,1,1,0,3,0,0.0,0.8333333333333334,0,4.2645,19,0,0,0,0,0,1,0,6,1,0,1,0,0,2.585,1,0,0,1,0,0,0,0,1,1,0,1,5,0,1
21,1,1,0,3,0,0.0,0.7142857142857143,0,3.8442,6,0,0,0,0,0,1,0,7,0,0,1,0,0,2.5216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20,1,0,0,2,0,0.0,0.8,0,3.9219,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
36,2,0,0,3,0,0.0,0.8333333333333334,0,4.0724,27,1,0,0,0,0,0,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,1
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.7871,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.6169,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
35,2,0,0,2,0,0.42857142857142855,0.42857142857142855,0,4.4791,28,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1
41,2,2,0,3,0,0.14634146341463414,0.6585365853658537,0,4.1435,32,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,1
37,1,0,0,4,0,0.0,0.8378378378378378,0,4.0264,15,0,0,0,0,0,0,0,15,0,0,2,0,0,3.3232,0,1,0,0,0,1,0,1,5,0,1,1,5,0,1
28,1,0,0,3,0,0.0,0.8214285714285714,0,3.8693,7,0,0,0,0,0,0,0,13,0,0,1,0,0,3.0851,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,1,1,0,2,0,0.09523809523809523,0.6666666666666666,0,3.749,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
54,3,2,0,3,0,0.09259259259259259,0.7407407407407407,0,4.3964,37,1,0,0,0,0,1,1,9,0,0,1,0,0,3.1699,0,0,1,0,0,0,0,0,20,0,0,0,0,0,1
43,2,0,0,2,0,0.16279069767441862,0.7209302325581395,0,4.4349,35,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,1
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.4992,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,1,0,1,0,0,1,1,5,1,0
63,3,2,0,3,0,0.0,0.8253968253968254,0,4.4121,37,1,0,1,0,0,1,1,1,0,1,1,0,0,-0.0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,1
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.8269,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
16,1,0,0,2,0,0.0,0.75,0,3.625,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
47,3,3,0,3,0,0.0,0.7872340425531915,0,4.1717,39,2,0,0,0,0,1,2,1,0,0,1,0,0,-0.0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,1
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.4548,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
34,2,1,0,2,0,0.17647058823529413,0.6470588235294118,0,4.2784,27,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1
22,1,0,0,3,0,0.0,0.7727272727272727,0,4.0615,7,0,0,0,0,0,0,0,7,0,0,1,0,0,2.5216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27,2,1,0,4,0,0.0,0.7037037037037037,0,4.0141,14,1,0,0,0,0,1,1,5,0,0,2,0,0,1.9219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22,1,0,0,3,0,0.045454545454545456,0.7272727272727273,0,3.9706,7,0,0,0,0,0,0,0,7,0,0,1,0,1,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.6819,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0
22,1,0,0,3,0,0.045454545454545456,0.7272727272727273,0,3.9363,7,0,0,0,0,0,0,0,7,0,0,1,0,1,2.5216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15,1,0,0,2,0,0.0,0.7333333333333333,0,3.3736,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
22,1,0,0,2,0,0.0,0.8181818181818182,0,3.7322,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
24,2,0,0,2,0,0.0,0.7916666666666666,0,3.585,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
37,1,0,0,6,0,0.05405405405405406,0.7297297297297297,0,4.1345,12,0,0,0,0,0,0,0,17,0,0,4,0,2,3.1019,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1
21,1,1,0,3,0,0.0,0.7142857142857143,0,3.9395,6,0,0,0,0,0,1,0,7,0,0,1,0,0,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31,1,0,0,3,0,0.0,0.8387096774193549,0,4.1069,13,0,0,0,0,1,0,0,10,0,0,1,0,0,2.6464,0,0,1,0,1,0,0,0,8,0,0,0,3,0,1
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.7345,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
18,1,0,0,2,0,0.0,0.7777777777777778,0,3.6144,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0
51,2,1,0,3,0,0.0,0.8627450980392157,0,4.1724,30,1,0,0,0,0,1,1,13,0,0,1,0,0,3.1808,0,0,1,0,0,0,0,0,17,0,0,0,0,0,1
28,2,1,0,3,0,0.10714285714285714,0.6428571428571429,0,4.1106,19,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1
23,2,0,0,3,0,0.043478260869565216,0.6956521739130435,0,4.056,8,1,0,0,0,0,0,1,7,0,0,1,0,1,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16,1,0,0,2,0,0.0,0.75,0,3.75,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
41,2,3,0,2,0,0.0,0.8048780487804879,0,4.1923,33,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,19,0,0,1,2,1,1
22,1,0,0,3,0,0.0,0.7727272727272727,0,4.0615,7,0,0,0,0,0,0,0,7,0,0,1,0,0,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,1,0,0,2,0,0.0,0.8095238095238095,0,3.5585,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
15,1,0,0,2,0,0.06666666666666667,0.6666666666666666,0,3.5069,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20,1,1,0,2,0,0.0,0.75,0,3.8219,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
37,2,1,0,2,0,0.21621621621621623,0.6216216216216216,0,4.317,29,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,1
44,1,0,0,5,0,0.11363636363636363,0.7272727272727273,0,4.5704,13,0,0,0,0,0,0,0,23,0,0,3,0,3,4.056,0,0,1,0,0,0,0,0,8,0,0,0,0,0,1
23,1,0,0,2,0,0.0,0.8260869565217391,0,3.882,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
22,1,0,0,3,0,0.0,0.7727272727272727,0,4.0615,7,0,0,0,0,0,0,0,7,0,0,1,0,0,2.5216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41,1,0,0,3,0,0.0,0.8780487804878049,0,4.5402,22,0,0,0,0,0,0,0,11,0,0,1,0,0,3.4594,0,0,1,0,0,0,0,0,14,0,0,0,0,0,1
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.3372,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
15,1,0,0,2,0,0.0,0.7333333333333333,0,3.6402,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
45,2,3,0,3,0,0.26666666666666666,0.5333333333333333,0,4.4025,36,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,1
21,1,0,0,2,0,0.0,0.8095238095238095,0,3.2495,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
34,1,0,0,4,0,0.0,0.8235294117647058,0,3.9003,9,0,0,0,0,0,0,0,17,0,0,2,0,0,3.5725,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1
24,1,1,0,2,0,0.0,0.7916666666666666,0,3.9387,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,1,0,0,1,0,1,6,0,1,1,5,1,0
22,1,0,0,2,0,0.0,0.8181818181818182,0,3.8231,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,9,0,0,0,0,1,0
24,1,0,0,2,0,0.08333333333333333,0.75,0,4.0535,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,0
38,1,0,0,3,0,0.0,0.8157894736842105,0,4.096,9,0,0,0,0,0,0,0,6,1,0,1,0,0,2.585,1,0,0,1,0,0,0,0,3,0,0,1,2,0,1
44,2,2,0,3,0,0.13636363636363635,0.6818181818181818,0,4.408,35,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,21,0,0,0,0,0,1
15,1,0,0,2,0,0.0,0.7333333333333333,0,3.1899,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20,1,0,0,2,0,0.0,0.8,0,3.7842,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
545,2,6,15,3,0,0.25321100917431194,0.6293577981651376,0,5.7534,26,1,0,0,0,0,1,1,6,9,0,1,0,0,2.585,1,1,1,1,0,0,0,0,12,0,0,1,2,0,1
40,2,0,0,3,0,0.0,0.85,0,3.9562,31,1,0,0,0,0,0,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,1,0,0,2,0,0.0,0.8095238095238095,0,3.6897,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.3211,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
16,1,0,0,2,0,0.0,0.75,0,3.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
44,2,2,0,3,0,0.0,0.8181818181818182,0,4.2624,35,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,1
30,1,0,0,3,0,0.0,0.8333333333333334,0,4.1232,11,0,0,0,0,0,0,0,11,0,0,1,0,0,3.4594,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1
29,1,0,0,2,0,0.0,0.8620689655172413,0,3.9094,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,15,0,0,0,0,1,0
21,1,0,0,3,0,0.0,0.7619047619047619,0,3.749,12,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,1
18,1,0,0,2,0,0.0,0.7777777777777778,0,3.4194,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
35,2,0,0,2,0,0.14285714285714285,0.7142857142857143,0,4.3404,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,1
31,2,0,0,3,0,0.03225806451612903,0.7741935483870968,0,4.236,9,0,0,0,0,1,0,0,14,0,0,1,0,1,3.5216,0,0,1,0,1,0,0,0,5,0,0,0,3,0,1
50,3,0,0,4,0,0.02,0.82,0,4.6235,20,1,0,0,0,0,0,1,22,0,0,2,0,1,4.1867,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1
36,2,1,0,2,0,0.2222222222222222,0.6111111111111112,0,4.3502,29,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1
25,1,1,0,2,0,0.0,0.8,0,3.9435,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,0
21,1,0,0,2,0,0.0,0.8095238095238095,0,3.749,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
40,2,2,0,3,0,0.15,0.65,0,4.3776,31,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,1
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.7345,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
38,2,0,0,3,0,0.02631578947368421,0.8157894736842105,0,4.2608,23,1,0,0,0,0,0,1,7,0,0,1,0,1,2.5216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
39,2,2,0,3,0,0.15384615384615385,0.6410256410256411,0,4.0798,30,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,1
21,1,0,0,2,0,0.0,0.8095238095238095,0,3.7849,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
24,2,0,0,3,0,0.0,0.75,0,3.9387,15,1,0,0,0,0,0,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1
32,2,0,0,3,0,0.0,0.8125,0,3.8164,17,1,0,0,0,0,0,1,7,0,0,1,0,0,2.5216,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1
23,1,0,0,3,0,0.0,0.782608695652174,0,3.9362,4,0,0,0,0,0,0,0,11,0,0,1,0,0,3.2776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26,1,0,0,2,0,0.0,0.8461538461538461,0,3.921,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,0
20,2,0,0,2,0,0.0,0.75,0,3.5842,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
16,1,0,0,2,0,0.0,0.75,0,3.375,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
14,1,0,0,2,0,0.0,0.7142857142857143,0,3.2359,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30,1,0,0,3,0,0.16666666666666666,0.6666666666666666,0,4.4151,11,0,0,0,0,0,0,0,11,0,0,1,0,5,3.2776,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1
25,1,0,0,2,0,0.0,0.84,0,3.8635,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,0
23,1,0,0,2,0,0.0,0.8260869565217391,0,3.9149,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
21,1,0,0,2,0,0.0,0.8095238095238095,0,3.9754,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
29,2,0,0,3,0,0.13793103448275862,0.6551724137931034,0,4.4182,20,1,0,0,0,0,0,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,1
22,1,0,0,3,0,0.045454545454545456,0.7272727272727273,0,4.0615,7,0,0,0,0,0,0,0,7,0,0,1,0,1,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,1,1,0,3,0,0.0,0.7142857142857143,0,3.9395,6,0,0,0,0,0,1,0,7,0,0,1,0,0,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28,2,1,0,3,0,0.17857142857142858,0.5714285714285714,0,4.1375,19,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
62,5,1,0,4,0,0.0,0.8225806451612904,0,4.2035,46,4,0,0,0,0,1,4,8,0,0,2,0,0,2.1556,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.7345,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
15,1,1,0,2,0,0.0,0.6666666666666666,0,3.4566,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
70,2,0,0,3,0,0.32857142857142857,0.5571428571428572,0,4.9367,25,1,0,0,0,0,0,1,1,1,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.5766,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
22,1,0,0,3,0,0.09090909090909091,0.6818181818181818,0,4.1524,7,0,0,0,0,0,0,0,7,0,0,1,0,2,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25,1,0,0,2,0,0.0,0.84,0,3.7337,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,0
43,2,2,0,3,0,0.13953488372093023,0.6744186046511628,0,4.5074,34,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,1
24,1,0,0,2,0,0.0,0.8333333333333334,0,3.8554,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,9,0,0,0,0,1,0
35,2,0,0,3,0,0.14285714285714285,0.6857142857142857,0,4.243,26,1,0,0,0,0,0,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,1
21,1,1,0,2,0,0.09523809523809523,0.6666666666666666,0,3.9754,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
